"Number of students entered for an extended project (diploma) by institution, subject and grade achieved",,,,,,,,,,,,,
,,,,,,,Grade achieved,,,,,,
Local Authority,URN,School or college name,Institution type,Qualification,Subject,Number entered,Grade A*,Grade A,Grade B,Grade C,Grade D,Grade E,No results
Staffordshire,136323,John Taylor High School,Converter Academy,Extended Project (Diploma),Study Skills,20,0,6,4,6,1,0,3
Kent,136324,Fulston Manor School,Converter Academy,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Enfield,136327,Kingsmead School,Converter Academy,Extended Project (Diploma),Study Skills,9,1,3,3,0,1,1,0
Hillingdon,136329,Guru Nanak Sikh Academy,Converter Academy,Extended Project (Diploma),Study Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Rotherham,136331,Wales High School,Converter Academy,Extended Project (Diploma),Study Skills,16,2,4,5,4,1,0,0
Solihull,136333,Arden,Converter Academy,Extended Project (Diploma),Study Skills,6,0,1,3,0,1,1,0
Bexley,136334,Beths Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,16,0,4,1,4,5,0,2
Bath and North East Somerset,136335,Norton Hill Academy,Converter Academy,Extended Project (Diploma),Study Skills,38,0,7,8,12,9,1,1
Devon,136336,Ivybridge Community College,Converter Academy,Extended Project (Diploma),Study Skills,29,4,5,10,9,1,0,0
Cheshire East,136340,Sandbach High School and Sixth Form College,Converter Academy,Extended Project (Diploma),Study Skills,43,6,8,15,9,3,0,2
Hounslow,136341,Lampton Academy,Converter Academy,Extended Project (Diploma),Study Skills,6,0,2,1,1,1,0,1
Leeds,136343,Garforth Academy,Converter Academy,Extended Project (Diploma),Study Skills,13,0,0,3,8,2,0,0
Newcastle upon Tyne,136352,Gosforth Academy,Converter Academy,Extended Project (Diploma),Study Skills,19,7,2,5,5,0,0,0
Gloucestershire,136353,Pate's Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,77,23,23,17,9,3,1,1
Bromley,136355,Darrick Wood School,Converter Academy,Extended Project (Diploma),Study Skills,40,2,7,10,4,7,3,7
Cumbria,136357,Queen Elizabeth School,Converter Academy,Extended Project (Diploma),Study Skills,82,17,13,23,10,10,7,2
Derby,136360,Chellaston Academy,Converter Academy,Extended Project (Diploma),Study Skills,12,3,6,1,2,0,0,0
Devon,136366,Colyton Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,107,8,28,13,17,17,14,10
Poole,136368,Parkstone Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,25,12,9,3,1,0,0,0
Bexley,136369,Bexley Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,21,0,1,3,1,6,2,8
Kent,136379,Highworth Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,34,11,13,9,0,0,0,1
Lancashire,136381,Lancaster Girls' Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,69,20,21,17,7,0,0,4
Kent,136382,Chatham & Clarendon Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,22,0,2,4,4,7,1,4
Cornwall,136383,Bodmin College,Converter Academy,Extended Project (Diploma),Study Skills,18,1,3,2,4,6,2,0
Torbay,136388,Churston Ferrers Grammar School Academy,Converter Academy,Extended Project (Diploma),Study Skills,16,1,4,3,5,3,0,0
Lancashire,136390,Clitheroe Royal Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,43,14,16,9,2,2,0,0
Wiltshire,136391,South Wilts Grammar School for Girls,Converter Academy,Extended Project (Diploma),Study Skills,21,9,4,5,1,1,1,0
Leeds,136392,The Morley Academy,Converter Academy,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Hertfordshire,136396,The Broxbourne School,Converter Academy,Extended Project (Diploma),Study Skills,42,6,17,6,11,2,0,0
Staffordshire,136414,The de Ferrers Academy,Converter Academy,Extended Project (Diploma),Study Skills,11,0,0,4,1,3,2,1
Lincolnshire,136415,William Farr CofE Comprehensive School,Converter Academy,Extended Project (Diploma),Study Skills,13,0,2,5,3,1,2,0
Buckinghamshire,136419,Dr Challoner's Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,66,14,19,18,11,2,1,1
Slough,136420,Upton Court Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,18,8,3,6,0,1,0,0
Southend-on-Sea,136443,Southend High School for Boys,Converter Academy,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Southend-on-Sea,136444,Southend High School for Girls,Converter Academy,Extended Project (Diploma),Study Skills,53,34,13,1,5,0,0,0
Reading,136448,Kendrick School,Converter Academy,Extended Project (Diploma),Study Skills,16,10,6,0,0,0,0,0
Reading,136449,Reading School,Converter Academy,Extended Project (Diploma),Study Skills,11,0,5,3,2,1,0,0
Milton Keynes,136454,Oakgrove School,Converter Academy,Extended Project (Diploma),Study Skills,25,0,0,8,9,5,3,0
Kent,136455,Weald of Kent Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,21,0,6,9,4,1,0,1
Medway,136456,Rainham School for Girls,Converter Academy,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Trafford,136458,Altrincham Grammar School for Boys,Converter Academy,Extended Project (Diploma),Study Skills,29,7,8,8,4,2,0,0
Stoke-on-Trent,136460,St Joseph's College,Converter Academy,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wakefield,136462,Ossett Academy and Sixth Form College,Converter Academy,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Cambridgeshire,136463,Comberton Village College,Converter Academy,Extended Project (Diploma),Study Skills,20,3,5,6,2,4,0,0
Bromley,136464,Coopers School,Converter Academy,Extended Project (Diploma),Study Skills,15,0,4,1,3,2,5,0
Bromley,136466,Bishop Justus CofE School,Converter Academy,Extended Project (Diploma),Study Skills,6,0,1,0,4,1,0,0
Bromley,136467,Chislehurst School for Girls,Converter Academy,Extended Project (Diploma),Study Skills,6,0,1,4,0,1,0,0
Milton Keynes,136468,Denbigh School,Converter Academy,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bedford,136470,Sharnbrook Upper School,Converter Academy,Extended Project (Diploma),Study Skills,24,0,3,4,10,5,0,2
Gloucestershire,136474,Balcarras School,Converter Academy,Extended Project (Diploma),Study Skills,22,6,8,4,1,1,0,2
Norfolk,136481,Wymondham College,Converter Academy,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bath and North East Somerset,136483,Oldfield School,Converter Academy,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Buckinghamshire,136484,"The Royal Grammar School, High Wycombe",Converter Academy,Extended Project (Diploma),Study Skills,17,9,3,3,1,0,0,1
Southend-on-Sea,136490,Westcliff High School for Girls,Converter Academy,Extended Project (Diploma),Study Skills,72,13,37,13,7,0,1,1
Lincolnshire,136491,De Aston School,Converter Academy,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Devon,136494,Teign School,Converter Academy,Extended Project (Diploma),Study Skills,13,2,0,3,4,3,1,0
Devon,136495,"Teignmouth Community School, Exeter Road",Converter Academy,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Plymouth,136496,Devonport High School for Boys,Converter Academy,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
North Yorkshire,136497,Harrogate Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,34,2,11,9,6,5,1,0
Trafford,136498,Sale Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,47,12,10,8,8,4,3,2
Wiltshire,136500,Bishop Wordsworth's Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Kent,136501,Sir Roger Manwood's School,Converter Academy,Extended Project (Diploma),Study Skills,17,2,7,7,1,0,0,0
Torbay,136506,Torquay Girls Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,91,12,31,36,8,3,1,0
Norfolk,136515,Springwood High School,Converter Academy,Extended Project (Diploma),Study Skills,8,2,3,2,0,1,0,0
Telford and Wrekin,136516,Newport Girls' High School,Converter Academy,Extended Project (Diploma),Study Skills,50,22,17,7,4,0,0,0
Hillingdon,136519,Haydon School,Converter Academy,Extended Project (Diploma),Study Skills,16,4,3,4,2,0,0,3
Bath and North East Somerset,136520,Beechen Cliff School,Converter Academy,Extended Project (Diploma),Study Skills,19,8,6,2,1,1,1,0
Slough,136521,Langley Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,15,1,3,5,3,2,0,1
Cornwall,136524,Camborne Science and International Academy,Converter Academy,Extended Project (Diploma),Study Skills,7,0,0,1,0,2,1,3
Cornwall,136533,Newquay Tretherras,Converter Academy,Extended Project (Diploma),Study Skills,7,2,2,1,2,0,0,0
Surrey,136534,Glyn School,Converter Academy,Extended Project (Diploma),Study Skills,28,3,9,11,5,0,0,0
Bexley,136538,"Trinity Church of England School, Belvedere",Converter Academy,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bromley,136540,The Ravensbourne School,Converter Academy,Extended Project (Diploma),Study Skills,43,6,12,11,10,4,0,0
Cheshire West and Chester,136543,The Bishops' Blue Coat Church of England High School,Converter Academy,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bromley,136545,Charles Darwin School,Converter Academy,Extended Project (Diploma),Study Skills,11,1,3,4,1,1,0,1
Bromley,136551,Newstead Wood School,Converter Academy,Extended Project (Diploma),Study Skills,46,14,13,11,3,3,2,0
Hertfordshire,136554,Dame Alice Owen's School,Converter Academy,Extended Project (Diploma),Study Skills,33,23,10,0,0,0,0,0
Plymouth,136556,Ridgeway School,Converter Academy,Extended Project (Diploma),Study Skills,11,1,6,1,2,1,0,0
Plymouth,136557,Hele's Trust,Converter Academy,Extended Project (Diploma),Study Skills,6,0,1,1,1,1,1,1
Central Bedfordshire,136559,Redborne Upper School and Community College,Converter Academy,Extended Project (Diploma),Study Skills,33,18,9,5,1,0,0,0
Plymouth,136568,Plymstock School,Converter Academy,Extended Project (Diploma),Study Skills,10,4,4,1,0,0,1,0
Devon,136569,South Dartmoor Community College,Converter Academy,Extended Project (Diploma),Study Skills,16,6,3,2,2,1,1,1
Kent,136570,Queen Elizabeth's Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,22,9,9,3,1,0,0,0
Poole,136574,Corfe Hills School,Converter Academy,Extended Project (Diploma),Study Skills,121,3,10,18,31,24,17,18
Cornwall,136575,Saltash.net community school,Converter Academy,Extended Project (Diploma),Study Skills,6,1,1,3,0,0,0,1
Essex,136577,The King John School,Converter Academy,Extended Project (Diploma),Study Skills,14,0,1,4,2,4,2,1
Gloucestershire,136578,The Crypt School,Converter Academy,Extended Project (Diploma),Study Skills,12,0,2,4,3,3,0,0
Kent,136581,Valley Park School,Converter Academy,Extended Project (Diploma),Study Skills,14,1,0,3,3,4,0,3
Kent,136582,Invicta Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,48,31,11,6,0,0,0,0
Kent,136583,Towers School and Sixth Form Centre,Converter Academy,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Kent,136585,Dane Court Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,16,0,1,1,7,5,1,1
Bromley,136586,Langley Park School for Boys,Converter Academy,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Warwickshire,136587,Ashlawn School,Converter Academy,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Plymouth,136588,Devonport High School for Girls,Converter Academy,Extended Project (Diploma),Study Skills,27,11,9,4,1,2,0,0
Birmingham,136590,Kings Norton Girls' School,Converter Academy,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Derbyshire,136591,John Port School,Converter Academy,Extended Project (Diploma),Study Skills,72,12,18,24,9,5,2,2
Medway,136594,Chatham Grammar School for Boys,Converter Academy,Extended Project (Diploma),Study Skills,43,4,2,11,10,3,7,6
Warwickshire,136595,Rugby High School,Converter Academy,Extended Project (Diploma),Study Skills,38,9,10,9,5,1,2,2
Cornwall,136596,Callington Community College,Converter Academy,Extended Project (Diploma),Study Skills,52,11,14,6,8,8,4,1
Kent,136603,Bennett Memorial Diocesan School,Converter Academy,Extended Project (Diploma),Study Skills,42,6,12,9,4,6,3,2
Calderdale,136604,Brighouse High School,Converter Academy,Extended Project (Diploma),Study Skills,6,1,2,1,2,0,0,0
Essex,136605,William de Ferrers School,Converter Academy,Extended Project (Diploma),Study Skills,8,7,1,0,0,0,0,0
Hertfordshire,136606,Rickmansworth School,Converter Academy,Extended Project (Diploma),Study Skills,34,4,4,9,10,0,5,2
Hertfordshire,136607,The John Warner School,Converter Academy,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Hertfordshire,136608,The Knights Templar School,Converter Academy,Extended Project (Diploma),Study Skills,18,3,4,5,4,2,0,0
Hertfordshire,136609,Sandringham School,Converter Academy,Extended Project (Diploma),Study Skills,29,5,10,1,2,3,0,8
Wiltshire,136611,The Corsham School,Converter Academy,Extended Project (Diploma),Study Skills,48,10,13,9,9,3,0,4
Devon,136612,Exmouth Community College,Converter Academy,Extended Project (Diploma),Study Skills,25,3,9,5,2,0,0,6
Kingston upon Thames,136615,The Tiffin Girls' School,Converter Academy,Extended Project (Diploma),Study Skills,36,0,31,5,0,0,0,0
York,136617,"Archbishop Holgate's School, A Church of England Academy",Converter Academy,Extended Project (Diploma),Study Skills,46,5,18,11,10,1,1,0
Sutton,136621,Wilson's School,Converter Academy,Extended Project (Diploma),Study Skills,141,33,68,26,13,1,0,0
Warwickshire,136622,Alcester Grammar School,Converter Academy,Extended Project (Diploma),Study Skills,25,6,9,5,5,0,0,0
Gloucestershire,136623,Chosen Hill School,Converter Academy,Extended Project (Diploma),Study Skills,20,0,0,7,2,7,2,2
Essex,136625,Davenant Foundation School,Converter Academy,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Plymouth,136626,Stoke Damerel Community College,Converter Academy,Extended Project (Diploma),Study Skills,9,1,2,1,4,1,0,0
Nottinghamshire,136628,The West Bridgford School,Converter Academy,Extended Project (Diploma),Study Skills,15,0,4,5,5,0,1,0
Hillingdon,136631,Swakeleys School for Girls,Converter Academy,Extended Project (Diploma),Study Skills,6,0,0,3,0,3,0,0
Wiltshire,136632,Sheldon School,Converter Academy,Extended Project (Diploma),Study Skills,6,0,2,2,1,0,1,0
Wokingham,136637,Maiden Erlegh School,Converter Academy,Extended Project (Diploma),Study Skills,19,1,7,7,2,1,0,1
Devon,136638,Clyst Vale Community College,Converter Academy,Extended Project (Diploma),Study Skills,8,3,4,1,0,0,0,0
Essex,136642,"King Edward VI Grammar School, Chelmsford",Converter Academy,Extended Project (Diploma),Study Skills,15,7,4,3,1,0,0,0
Bromley,136644,Hayes School,Converter Academy,Extended Project (Diploma),Study Skills,20,1,5,6,7,1,0,0
Cheshire West and Chester,136645,Christleton High School,Converter Academy,Extended Project (Diploma),Study Skills,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Devon,136646,Queen Elizabeth's,Converter Academy,Extended Project (Diploma),Study Skills,29,7,7,4,7,2,1,1
West Berkshire,136647,Kennet School,Converter Academy,Extended Project (Diploma),Study Skills,12,5,3,3,1,0,0,0
Dorset,136649,Twynham School,Converter Academy,Extended Project (Diploma),Study Skills,18,2,8,8,0,0,0,0
Hampshire,136652,The Arnewood School Academy,Converter Academy,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Cheshire East,136655,Congleton High School,Converter Academy,Extended Project (Diploma),Study Skills,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Hampshire,136657,Ringwood School Academy,Converter Academy,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Barnet,136658,East Barnet School,Converter Academy,Extended Project (Diploma),Study Skills,6,4,1,1,0,0,0,0
Medway,136662,Sir Joseph Williamson's Mathematical School,Converter Academy,Extended Project (Diploma),Study Skills,65,0,8,20,25,10,0,2
North Yorkshire,136664,Skipton Girls' High School,Converter Academy,Extended Project (Diploma),Study Skills,34,16,8,4,5,1,0,0
Gloucestershire,136666,High School for Girls,Converter Academy,Extended Project (Diploma),Study Skills,27,11,6,6,4,0,0,0
East Riding of Yorkshire,136667,South Hunsley School and Sixth Form College,Converter Academy,Extended Project (Diploma),Study Skills,11,3,0,1,5,2,0,0
Plymouth,136668,Lipson Co-operative Academy,Converter Academy,Extended Project (Diploma),Study Skills,7,2,4,1,0,0,0,0
Newham,136669,Brampton Manor Academy,Converter Academy,Extended Project (Diploma),Study Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Devon,136673,The King's School,Converter Academy,Extended Project (Diploma),Study Skills,54,26,7,7,4,6,2,2
Kirklees,136674,The Mirfield Free Grammar and Sixth Form,Converter Academy,Extended Project (Diploma),Study Skills,12,1,4,3,3,0,0,1
County Durham,136683,The Hermitage Academy,Converter Academy,Extended Project (Diploma),Study Skills,34,5,8,9,5,3,4,0
Bromley,136709,Bullers Wood School,Converter Academy,Extended Project (Diploma),Study Skills,19,11,2,5,1,0,0,0
Hillingdon,136711,Queensmead School,Converter Academy,Extended Project (Diploma),Study Skills,9,1,4,1,2,1,0,0
Derbyshire,136716,The Long Eaton School,Converter Academy,Extended Project (Diploma),Study Skills,20,0,3,0,3,2,5,7
Hampshire,136719,The Burgate School and Sixth Form,Converter Academy,Extended Project (Diploma),Study Skills,16,5,7,2,1,0,1,0
Bexley,136720,Welling School,Converter Academy,Extended Project (Diploma),Study Skills,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
North Somerset,136722,Backwell School,Converter Academy,Extended Project (Diploma),Study Skills,17,1,3,8,2,3,0,0
Buckinghamshire,136723,Wycombe High School,Converter Academy,Extended Project (Diploma),Study Skills,31,11,13,6,1,0,0,0
